gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Segment,Segment_Name,Risk_Level,Priority,Retention_Action
Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,1,0.7255349174618296,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,1,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,1,0.668594095880494,3,New Low-Value Customers,High,High,Welcome Offer + Onboarding Support 
Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846.0,1,0.8216562554724534,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,1,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.1,889.0,0,0.6324445266421562,3,New Low-Value Customers,High,High,Welcome Offer + Onboarding Support 
Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,6823.4,0,0.3017548902900197,2,Premium Loyal Customers,Medium,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,1,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,1,0.3453681671160188,3,New Low-Value Customers,Medium,Normal,Welcome Offer + Onboarding Support 
Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,97.1,4016.75,0,0.4093279689063527,2,Premium Loyal Customers,Medium,High,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,83.75,0,0.3009778950858994,3,New Low-Value Customers,Medium,Normal,Welcome Offer + Onboarding Support 
Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.8,3959.15,0,0.2395561367962386,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,Yes,No,58,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),50.3,2878.55,0,0.061378704123338,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.55,945.7,0,0.0290762958477395,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,1373.05,0,0.6278373025314925,1,High-Risk Premium Customers,High,High,Proactive Discount + Priority Suppor
Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,1,0.7813615455175041,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.95,1406.0,0,0.4653011569441194,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,19.15,0,0.4172697299453758,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),98.65,6962.85,0,0.4207715608491253,2,Premium Loyal Customers,Medium,High,VIP Rewards & Exclusive Loyalty Benefits
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.6,8126.65,0,0.0978119145850488,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,690.25,0,0.05044110755923,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,1,0.9083140610607996,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,Yes,24,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.75,830.8,0,0.0569144422498676,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),99.75,5608.4,0,0.2340920135356292,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,0,0.7073730655827438,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,No,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),85.1,3662.25,0,0.1523092610021683,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.35,25.35,0,0.7187024130997164,3,New Low-Value Customers,High,Critical,Welcome Offer + Onboarding Support 
Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,1,0.7492992215605565,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.65,5308.7,0,0.0525309444959139,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,86.75,1410.25,0,0.4568279168502566,1,High-Risk Premium Customers,Medium,High,Proactive Discount + Priority Suppor
Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),86.2,3339.05,0,0.2132978501672321,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.65,50.65,1,0.5375715814540984,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,1,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.8,4732.35,0,0.0292737499208435,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,1,0.8527256795873319,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,0,0.3396121234452272,2,Premium Loyal Customers,Medium,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,214.75,1,0.3356033588244848,3,New Low-Value Customers,Medium,Normal,Welcome Offer + Onboarding Support 
Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,1,0.6231598497770595,2,Premium Loyal Customers,High,High,VIP Rewards & Exclusive Loyalty Benefits
Female,0,No,No,42,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,54.75,2348.45,0,0.1759624535683414,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.4,4063.0,0,0.7125158974007079,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,0,0.6130347050448159,3,New Low-Value Customers,High,High,Welcome Offer + Onboarding Support 
Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,0,0.8313544140147333,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,2309.55,0,0.5308339967478657,1,High-Risk Premium Customers,Medium,High,Proactive Discount + Priority Suppor
Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,0,0.7806369533830351,3,New Low-Value Customers,High,Critical,Welcome Offer + Onboarding Support 
Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,367.55,0,0.2381070969253857,3,New Low-Value Customers,Low,Normal,Welcome Offer + Onboarding Support 
Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,0,0.8514160854546612,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,0,0.049214137659246,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,0,0.6547378098240589,1,High-Risk Premium Customers,High,High,Proactive Discount + Priority Suppor
Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,1,0.563279005538464,1,High-Risk Premium Customers,Medium,High,Proactive Discount + Priority Suppor
Male,1,No,No,33,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.6,1803.7,0,0.6515131452270707,1,High-Risk Premium Customers,High,High,Proactive Discount + Priority Suppor
Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,0,0.0749396510079261,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,0,0.0679187737489139,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,237.7,0,0.1550872561912369,3,New Low-Value Customers,Low,Normal,Welcome Offer + Onboarding Support 
Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,1,0.5716027930303005,2,Premium Loyal Customers,Medium,High,VIP Rewards & Exclusive Loyalty Benefits
Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,0,0.0223792667470898,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,0,0.0950461542762049,3,New Low-Value Customers,Low,Normal,Welcome Offer + Onboarding Support 
Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1468.75,0,0.0092609446306503,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.4,5812.0,0,0.2286949823544858,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,0,0.6882634415246104,1,High-Risk Premium Customers,High,High,Proactive Discount + Priority Suppor
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,1,0.5233518506767327,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,1,0.5287784451405753,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,1,0.8742027338571708,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,1066.15,0,0.074944831433483,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,0,0.7869308262405912,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473.0,0,0.5237696486709039,2,Premium Loyal Customers,Medium,High,VIP Rewards & Exclusive Loyalty Benefits
Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,0,0.5447734103758811,2,Premium Loyal Customers,Medium,High,VIP Rewards & Exclusive Loyalty Benefits
Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,0,0.5140131310466632,1,High-Risk Premium Customers,Medium,High,Proactive Discount + Priority Suppor
Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.7,6858.9,0,0.1380505126085119,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1024.7,0,0.0394726732874755,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,1,0.6558956568901613,1,High-Risk Premium Customers,High,High,Proactive Discount + Priority Suppor
Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,1,0.8075200545162978,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.3,132.25,0,0.4639735071571971,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,0,0.7850313773428134,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),100.55,2830.45,0,0.2585059887306385,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.7,1110.5,0,0.0421644910704234,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,0,0.4162440583667809,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Female,1,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,0,0.2190020379951169,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,0,0.5144975432573827,2,Premium Loyal Customers,Medium,High,VIP Rewards & Exclusive Loyalty Benefits
Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.95,858.6,0,0.8042697660850435,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,0,0.7770038765347099,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),58.25,3975.7,0,0.0309607635151585,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,1,0.0498224564085618,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.2,4784.45,0,0.0254410022978911,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.45,119.5,0,0.5309417075420862,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,1,0.5907753471072754,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.75,899.45,0,0.0561166596095149,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.45,1183.8,0,0.4863586695590248,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,720.05,0,0.057192296019137,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,0,0.1047401452301954,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,0,0.6768213417917689,1,High-Risk Premium Customers,High,High,Proactive Discount + Priority Suppor
Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.05,55.05,0,0.4503664918113461,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,0,0.7085657005651205,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
